path,label,resolution,frame_count,fps,set
Celeb-synthesis\id37_id34_0001.mp4,0,856x478,290.0,30.0,val
Celeb-synthesis\id1_id28_0005.mp4,0,510x500,422.0,30.0,train
Celeb-synthesis\id58_id57_0008.mp4,0,856x478,388.0,30.0,train
Celeb-synthesis\id26_id38_0006.mp4,0,834x458,307.0,30.0,train
Celeb-synthesis\id9_id0_0006.mp4,0,944x500,401.0,30.0,train
Celeb-synthesis\id51_id53_0007.mp4,0,856x478,450.0,30.0,train
Celeb-synthesis\id47_id46_0005.mp4,0,656x500,317.0,30.0,train
Celeb-synthesis\id40_id45_0000.mp4,0,418x466,319.0,30.0,train
Celeb-synthesis\id28_id6_0003.mp4,0,846x474,332.0,30.0,train
Celeb-synthesis\id55_id51_0006.mp4,0,856x478,259.0,30.0,train
Celeb-synthesis\id26_id1_0000.mp4,0,848x472,327.0,30.0,train
Celeb-real\id52_0001.mp4,1,856x478,466.0,30.0,val
Celeb-synthesis\id2_id30_0003.mp4,0,554x500,383.0,30.0,train
Celeb-synthesis\id20_id1_0006.mp4,0,844x452,328.0,30.0,train
YouTube-real\00241.mp4,1,892x500,447.0,30.0,train
Celeb-synthesis\id56_id55_0002.mp4,0,856x478,362.0,30.0,val
Celeb-synthesis\id25_id21_0008.mp4,0,672x500,323.0,30.0,train
YouTube-real\00291.mp4,1,856x478,462.0,29.7,train
YouTube-real\00078.mp4,1,888x500,492.0,30.0,val
YouTube-real\00266.mp4,1,818x456,329.0,30.0,train
Celeb-synthesis\id35_id34_0004.mp4,0,848x466,256.0,30.0,val
YouTube-real/00213.mp4,1,,,,test
Celeb-real\id29_0005.mp4,1,852x480,468.0,30.0,train
YouTube-real\00280.mp4,1,856x478,388.0,30.0,train
Celeb-real\id23_0003.mp4,1,846x476,186.0,30.0,train
Celeb-real\id20_0001.mp4,1,856x476,306.0,30.0,train
Celeb-synthesis\id24_id27_0004.mp4,0,470x472,321.0,30.0,train
Celeb-synthesis\id31_id20_0005.mp4,0,850x472,349.0,30.0,train
Celeb-synthesis\id3_id35_0002.mp4,0,530x500,428.0,30.0,train
Celeb-real\id61_0004.mp4,1,856x478,460.0,30.0,val
Celeb-synthesis\id34_id32_0007.mp4,0,848x466,470.0,30.0,val
Celeb-real\id10_0005.mp4,1,956x500,318.0,30.0,train
Celeb-synthesis\id4_id1_0003.mp4,0,944x500,442.0,30.0,val
YouTube-real/00276.mp4,1,,,,test
Celeb-real\id11_0009.mp4,1,950x500,397.0,30.0,train
YouTube-real\00117.mp4,1,892x500,462.0,30.0,train
Celeb-synthesis\id1_id28_0007.mp4,0,518x500,328.0,30.0,train
Celeb-real\id59_0008.mp4,1,856x478,463.0,30.0,train
Celeb-synthesis\id16_id37_0011.mp4,0,456x500,272.0,30.0,train
Celeb-synthesis/id16_id6_0001.mp4,0,,,,test
Celeb-real/id39_0004.mp4,1,,,,test
Celeb-real\id2_0007.mp4,1,638x500,470.0,30.0,train
Celeb-synthesis\id53_id50_0004.mp4,0,856x478,477.0,30.0,train
YouTube-real\00210.mp4,1,892x500,611.0,30.0,val
Celeb-synthesis\id30_id32_0009.mp4,0,850x472,479.0,30.0,train
YouTube-real\00013.mp4,1,892x500,474.0,30.0,train
Celeb-real/id35_0003.mp4,1,,,,test
Celeb-synthesis\id41_id45_0004.mp4,0,844x474,314.0,30.0,train
Celeb-real\id34_0001.mp4,1,848x466,419.0,30.0,train
Celeb-real\id21_0008.mp4,1,472x500,322.0,30.0,train
Celeb-synthesis\id35_id28_0006.mp4,0,848x466,228.0,30.0,val
Celeb-synthesis\id22_id28_0004.mp4,0,846x476,312.0,30.0,train
Celeb-synthesis\id30_id17_0005.mp4,0,850x472,448.0,30.0,val
Celeb-synthesis\id31_id37_0000.mp4,0,850x472,423.0,30.0,train
Celeb-synthesis\id29_id38_0005.mp4,0,852x480,468.0,30.0,val
Celeb-synthesis\id4_id28_0000.mp4,0,944x500,477.0,30.0,train
Celeb-synthesis\id21_id17_0004.mp4,0,812x456,225.0,30.0,train
YouTube-real\00186.mp4,1,892x500,510.0,30.0,train
Celeb-real\id51_0006.mp4,1,856x478,461.0,29.90000900819746,train
Celeb-synthesis\id23_id24_0004.mp4,0,674x500,307.0,30.0,train
Celeb-synthesis\id23_id9_0008.mp4,0,814x464,308.0,30.0,train
Celeb-synthesis\id1_id9_0000.mp4,0,584x500,365.0,30.0,train
Celeb-synthesis\id0_id3_0009.mp4,0,944x500,520.0,30.0,train
Celeb-synthesis\id19_id23_0002.mp4,0,424x384,320.0,30.0,train
Celeb-synthesis\id34_id28_0008.mp4,0,848x466,516.0,30.0,train
Celeb-real\id23_0002.mp4,1,846x476,319.0,30.0,train
YouTube-real\00230.mp4,1,892x500,455.0,30.0,val
Celeb-synthesis\id52_id49_0000.mp4,0,856x478,377.0,30.0,train
YouTube-real\00177.mp4,1,892x500,521.0,30.0,train
Celeb-synthesis\id54_id58_0008.mp4,0,856x478,349.0,30.0,train
Celeb-synthesis\id31_id17_0004.mp4,0,850x472,465.0,30.0,train
Celeb-synthesis\id28_id34_0001.mp4,0,846x474,333.0,30.0,val
Celeb-synthesis\id60_id61_0007.mp4,0,856x478,484.0,30.0,train
Celeb-real\id9_0005.mp4,1,942x500,420.0,30.0,train
Celeb-synthesis\id49_id57_0001.mp4,0,856x478,460.0,30.0,val
YouTube-real/00250.mp4,1,,,,test
Celeb-synthesis\id23_id9_0002.mp4,0,846x476,319.0,30.0,train
Celeb-synthesis\id20_id4_0002.mp4,0,620x500,311.0,30.0,val
Celeb-synthesis\id31_id23_0009.mp4,0,850x472,475.0,30.0,train
YouTube-real\00075.mp4,1,892x500,474.0,30.0,train
Celeb-synthesis\id26_id20_0003.mp4,0,848x472,249.0,30.0,train
Celeb-synthesis\id17_id3_0009.mp4,0,894x500,298.0,30.0,val
Celeb-synthesis\id25_id20_0010.mp4,0,848x472,355.0,30.0,val
YouTube-real\00205.mp4,1,892x500,453.0,30.0,train
YouTube-real\00199.mp4,1,892x500,480.0,30.0,train
YouTube-real\00269.mp4,1,844x470,317.0,30.0,val
YouTube-real\00146.mp4,1,900x496,722.0,30.0,train
Celeb-synthesis\id45_id40_0000.mp4,0,848x472,312.0,30.0,train
Celeb-real\id56_0009.mp4,1,856x478,297.0,30.0,train
Celeb-real\id16_0000.mp4,1,950x500,317.0,30.0,train
Celeb-real\id52_0006.mp4,1,856x478,455.0,29.69999738901122,val
Celeb-synthesis\id28_id2_0002.mp4,0,846x474,310.0,30.0,train
Celeb-synthesis/id43_id39_0000.mp4,0,,,,test
Celeb-synthesis\id4_id6_0006.mp4,0,944x500,302.0,30.0,train
Celeb-synthesis\id25_id28_0005.mp4,0,742x500,309.0,30.0,train
Celeb-real\id45_0003.mp4,1,848x472,313.0,30.0,train
Celeb-synthesis\id57_id55_0006.mp4,0,856x478,453.0,29.900003300221115,train
Celeb-real\id39_0003.mp4,1,850x476,315.0,30.0,train
Celeb-synthesis\id30_id29_0001.mp4,0,850x472,451.0,30.0,train
YouTube-real\00148.mp4,1,892x500,459.0,30.0,train
Celeb-synthesis\id54_id49_0002.mp4,0,856x478,447.0,30.0,val
Celeb-synthesis\id28_id25_0009.mp4,0,842x468,331.0,30.0,train
Celeb-real\id32_0003.mp4,1,848x466,448.0,30.0,train
Celeb-real\id29_0007.mp4,1,852x480,306.0,30.0,train
Celeb-synthesis\id17_id9_0004.mp4,0,354x500,306.0,30.0,train
Celeb-synthesis\id37_id1_0009.mp4,0,856x478,473.0,30.0,train
Celeb-real\id58_0002.mp4,1,856x478,466.0,30.0,train
Celeb-real\id34_0006.mp4,1,848x466,441.0,30.0,train
Celeb-synthesis\id1_id9_0001.mp4,0,532x500,272.0,30.0,train
Celeb-synthesis\id52_id57_0006.mp4,0,856x478,455.0,29.69999738901122,train
Celeb-real\id47_0001.mp4,1,830x470,316.0,30.0,train
YouTube-real/00281.mp4,1,,,,test
Celeb-synthesis\id4_id6_0008.mp4,0,944x500,326.0,30.0,train
YouTube-real\00298.mp4,1,856x478,462.0,30.0,val
Celeb-real\id30_0007.mp4,1,850x472,456.0,30.0,train
YouTube-real\00100.mp4,1,892x500,534.0,30.0,train
YouTube-real\00184.mp4,1,892x500,467.0,30.0,train
Celeb-synthesis\id9_id1_0006.mp4,0,944x500,401.0,30.0,train
YouTube-real\00041.mp4,1,888x500,456.0,30.0,train
Celeb-synthesis\id21_id9_0007.mp4,0,812x456,317.0,30.0,train
Celeb-real/id48_0000.mp4,1,,,,test
Celeb-synthesis\id39_id46_0008.mp4,0,846x478,312.0,30.0,train
Celeb-synthesis\id1_id26_0006.mp4,0,574x500,505.0,30.0,val
Celeb-real\id33_0005.mp4,1,848x466,376.0,30.0,train
YouTube-real\00172.mp4,1,888x500,353.0,30.0,train
Celeb-real\id8_0005.mp4,1,942x500,215.0,30.0,val
Celeb-real\id1_0004.mp4,1,430x500,409.0,30.0,train
Celeb-synthesis\id16_id23_0013.mp4,0,590x500,311.0,30.0,train
Celeb-real\id26_0009.mp4,1,834x458,334.0,30.0,train
Celeb-real/id25_0010.mp4,1,,,,test
Celeb-real/id36_0000.mp4,1,,,,test
Celeb-synthesis\id54_id49_0003.mp4,0,856x478,314.0,30.0,train
Celeb-synthesis/id1_id16_0004.mp4,0,,,,test
Celeb-real\id0_0005.mp4,1,942x500,459.0,30.0,val
Celeb-synthesis\id19_id21_0009.mp4,0,856x476,341.0,30.0,train
Celeb-real\id6_0007.mp4,1,942x500,557.0,30.0,train
Celeb-synthesis\id16_id17_0003.mp4,0,950x500,303.0,30.0,val
Celeb-real\id53_0000.mp4,1,856x478,473.0,30.0,train
Celeb-synthesis\id45_id43_0001.mp4,0,848x472,257.0,30.0,train
Celeb-real\id56_0002.mp4,1,856x478,362.0,30.0,train
Celeb-real\id59_0009.mp4,1,856x478,363.0,30.0,train
Celeb-synthesis\id21_id30_0004.mp4,0,812x456,225.0,30.0,val
Celeb-synthesis\id32_id26_0008.mp4,0,848x466,473.0,30.0,val
Celeb-real\id27_0003.mp4,1,834x458,283.0,30.0,train
Celeb-synthesis\id20_id31_0009.mp4,0,666x500,334.0,30.0,train
Celeb-real\id56_0000.mp4,1,856x478,469.0,30.0,train
YouTube-real\00098.mp4,1,892x500,453.0,30.0,train
Celeb-real\id53_0007.mp4,1,856x478,447.0,30.0,val
YouTube-real\00032.mp4,1,892x500,463.0,30.0,train
YouTube-real\00247.mp4,1,892x500,467.0,30.0,val
YouTube-real\00265.mp4,1,856x478,467.0,30.0,train
Celeb-real/id13_0011.mp4,1,,,,test
Celeb-real\id48_0008.mp4,1,498x500,338.0,30.0,train
Celeb-synthesis\id53_id51_0007.mp4,0,856x478,447.0,30.0,train
Celeb-synthesis\id55_id50_0001.mp4,0,856x478,322.0,30.0,train
Celeb-synthesis\id20_id37_0003.mp4,0,844x452,337.0,30.0,train
Celeb-synthesis\id51_id54_0002.mp4,0,856x478,302.0,30.0,train
Celeb-synthesis\id31_id9_0009.mp4,0,850x472,475.0,30.0,train
Celeb-synthesis\id4_id21_0008.mp4,0,944x500,326.0,30.0,train
Celeb-real\id19_0002.mp4,1,424x384,320.0,30.0,train
Celeb-synthesis\id6_id3_0008.mp4,0,944x500,381.0,30.0,train
Celeb-synthesis\id46_id42_0003.mp4,0,744x466,291.0,30.0,train
YouTube-real/00119.mp4,1,,,,test
Celeb-real\id39_0008.mp4,1,846x478,312.0,30.0,train
Celeb-synthesis\id30_id9_0003.mp4,0,850x472,470.0,30.0,train
Celeb-real\id39_0002.mp4,1,850x476,310.0,30.0,val
YouTube-real\00122.mp4,1,892x500,362.0,30.0,val
Celeb-real/id27_0009.mp4,1,,,,test
Celeb-synthesis\id3_id9_0003.mp4,0,650x500,372.0,30.0,train
Celeb-synthesis\id35_id16_0000.mp4,0,848x466,487.0,30.0,train
Celeb-synthesis/id1_id16_0007.mp4,0,,,,test
Celeb-synthesis\id31_id38_0005.mp4,0,850x472,349.0,30.0,train
Celeb-synthesis\id42_id47_0000.mp4,0,844x474,347.0,30.0,train
Celeb-synthesis\id31_id20_0002.mp4,0,850x472,485.0,30.0,train
Celeb-synthesis\id24_id20_0000.mp4,0,840x470,292.0,30.0,train
YouTube-real\00107.mp4,1,892x500,462.0,30.0,train
Celeb-real\id9_0008.mp4,1,942x500,461.0,30.0,train
Celeb-synthesis\id30_id32_0006.mp4,0,850x472,366.0,30.0,train
Celeb-real\id55_0002.mp4,1,856x478,418.0,30.0,train
YouTube-real\00092.mp4,1,892x500,549.0,30.0,train
Celeb-real\id25_0004.mp4,1,850x472,327.0,30.0,train
Celeb-real\id25_0008.mp4,1,672x500,323.0,30.0,val
Celeb-synthesis\id30_id9_0007.mp4,0,850x472,456.0,30.0,train
Celeb-synthesis\id49_id50_0005.mp4,0,856x478,479.0,30.0,val
Celeb-synthesis\id6_id16_0005.mp4,0,944x500,372.0,30.0,train
YouTube-real\00001.mp4,1,892x500,415.0,30.0,train
Celeb-synthesis\id22_id20_0006.mp4,0,846x476,333.0,30.0,train
Celeb-synthesis\id45_id41_0001.mp4,0,848x472,257.0,30.0,train
Celeb-synthesis\id51_id54_0004.mp4,0,856x478,447.0,29.000007929408085,train
Celeb-synthesis\id2_id17_0006.mp4,0,642x500,380.0,30.0,train
YouTube-real\00290.mp4,1,856x478,461.0,30.0,train
Celeb-synthesis\id31_id38_0009.mp4,0,850x472,475.0,30.0,val
Celeb-synthesis\id16_id28_0005.mp4,0,950x500,345.0,30.0,val
Celeb-real\id10_0008.mp4,1,544x500,380.0,30.0,train
Celeb-real/id22_0000.mp4,1,,,,test
Celeb-real\id54_0009.mp4,1,856x478,464.0,30.0,val
YouTube-real/00270.mp4,1,,,,test
YouTube-real\00024.mp4,1,892x500,547.0,30.0,train
Celeb-real\id41_0000.mp4,1,850x472,306.0,30.0,train
YouTube-real\00166.mp4,1,892x500,469.0,30.0,train
Celeb-real\id24_0005.mp4,1,848x478,337.0,30.0,val
Celeb-real\id47_0008.mp4,1,842x476,331.0,30.0,val
YouTube-real/00048.mp4,1,,,,test
Celeb-real\id59_0004.mp4,1,856x478,380.0,30.0,val
YouTube-real/00267.mp4,1,,,,test
Celeb-real\id38_0006.mp4,1,856x478,467.0,30.0,train
Celeb-synthesis/id17_id0_0000.mp4,0,,,,test
Celeb-synthesis\id43_id47_0004.mp4,0,676x500,319.0,30.0,train
Celeb-real\id27_0004.mp4,1,834x458,307.0,30.0,train
Celeb-synthesis\id52_id57_0001.mp4,0,856x478,466.0,30.0,train
Celeb-real\id16_0002.mp4,1,950x500,363.0,30.0,train
Celeb-synthesis\id2_id37_0002.mp4,0,588x500,361.0,30.0,train
Celeb-real/id17_0002.mp4,1,,,,test
Celeb-synthesis\id21_id9_0002.mp4,0,852x480,334.0,30.0,train
Celeb-synthesis\id30_id2_0006.mp4,0,850x472,366.0,30.0,val
YouTube-real\00246.mp4,1,892x500,454.0,30.0,train
Celeb-synthesis\id9_id28_0003.mp4,0,944x500,492.0,30.0,train
Celeb-real/id44_0003.mp4,1,,,,test
Celeb-synthesis\id21_id20_0008.mp4,0,472x500,322.0,30.0,train
YouTube-real\00279.mp4,1,856x478,453.0,29.86800058021723,train
Celeb-real\id20_0005.mp4,1,844x452,324.0,30.0,train
Celeb-synthesis\id30_id2_0009.mp4,0,850x472,479.0,30.0,train
Celeb-real\id16_0006.mp4,1,950x500,224.0,30.0,train
Celeb-synthesis\id41_id42_0003.mp4,0,844x474,332.0,30.0,train
Celeb-synthesis/id1_id3_0002.mp4,0,,,,test
Celeb-synthesis\id21_id17_0001.mp4,0,852x480,262.0,30.0,train
YouTube-real\00111.mp4,1,892x500,467.0,30.0,train
Celeb-synthesis\id20_id16_0006.mp4,0,844x452,328.0,30.0,train
Celeb-synthesis\id21_id23_0009.mp4,0,662x500,319.0,30.0,train
Celeb-real\id44_0005.mp4,1,848x472,333.0,30.0,train
Celeb-synthesis\id53_id51_0003.mp4,0,856x478,472.0,29.7000006292373,val
YouTube-real\00244.mp4,1,892x500,289.0,30.0,train
YouTube-real\00163.mp4,1,892x500,475.0,30.0,val
YouTube-real\00233.mp4,1,892x500,464.0,30.0,train
Celeb-synthesis\id28_id26_0004.mp4,0,846x474,311.0,30.0,train
Celeb-synthesis\id38_id33_0008.mp4,0,856x478,492.0,30.0,val
YouTube-real\00095.mp4,1,888x500,487.0,30.0,train
Celeb-synthesis/id16_id2_0001.mp4,0,,,,test
Celeb-synthesis\id21_id9_0005.mp4,0,812x456,165.0,30.0,train
Celeb-synthesis\id24_id19_0009.mp4,0,850x472,310.0,30.0,val
Celeb-synthesis\id20_id35_0000.mp4,0,856x476,315.0,30.0,train
Celeb-real\id41_0006.mp4,1,844x474,321.0,30.0,train
Celeb-synthesis\id39_id46_0001.mp4,0,836x474,315.0,30.0,train
Celeb-real\id45_0009.mp4,1,848x472,328.0,30.0,train
Celeb-real\id61_0005.mp4,1,856x478,582.0,30.0,train
YouTube-real\00065.mp4,1,892x500,493.0,30.0,train
Celeb-real\id6_0009.mp4,1,942x500,530.0,30.0,train
Celeb-real\id20_0006.mp4,1,844x452,328.0,30.0,val
YouTube-real\00000.mp4,1,892x500,450.0,30.0,val
YouTube-real/00193.mp4,1,,,,test
Celeb-real\id35_0009.mp4,1,848x466,321.0,30.0,train
Celeb-synthesis\id27_id26_0007.mp4,0,342x468,331.0,30.0,train
Celeb-synthesis\id56_id49_0000.mp4,0,856x478,469.0,30.0,train
Celeb-real\id60_0007.mp4,1,856x478,494.0,30.0,train
YouTube-real\00028.mp4,1,888x500,473.0,30.0,train
Celeb-synthesis\id9_id2_0001.mp4,0,944x500,437.0,30.0,train
Celeb-real/id1_0008.mp4,1,,,,test
Celeb-real\id13_0009.mp4,1,942x500,435.0,30.0,train
Celeb-synthesis\id38_id28_0008.mp4,0,856x478,492.0,30.0,train
Celeb-real\id59_0000.mp4,1,856x478,563.0,30.0,train
YouTube-real\00105.mp4,1,892x500,504.0,30.0,train
YouTube-real\00008.mp4,1,888x500,477.0,30.0,train
Celeb-synthesis\id5_id60_0004.mp4,0,944x500,478.0,30.0,train
Celeb-real\id50_0002.mp4,1,856x478,464.0,30.0,train
Celeb-synthesis\id43_id42_0009.mp4,0,666x500,334.0,30.0,train
Celeb-real\id21_0005.mp4,1,812x456,165.0,30.0,train
Celeb-real\id54_0000.mp4,1,856x478,483.0,30.0,train
YouTube-real/00252.mp4,1,,,,test
Celeb-real\id40_0002.mp4,1,848x478,332.0,30.0,train
Celeb-synthesis\id7_id10_0007.mp4,0,944x500,415.0,30.0,val
Celeb-synthesis\id35_id23_0002.mp4,0,848x466,380.0,30.0,train
Celeb-synthesis\id4_id6_0000.mp4,0,944x500,477.0,30.0,train
Celeb-real\id51_0007.mp4,1,856x478,450.0,30.0,train
Celeb-synthesis\id34_id20_0006.mp4,0,848x466,441.0,30.0,train
Celeb-synthesis\id51_id57_0006.mp4,0,856x478,461.0,29.90000900819746,train
Celeb-synthesis\id17_id21_0005.mp4,0,894x500,312.0,30.0,val
Celeb-synthesis\id19_id26_0008.mp4,0,670x500,324.0,28.75699941026455,train
Celeb-synthesis\id54_id55_0007.mp4,0,856x478,571.0,30.0,train
Celeb-synthesis\id24_id25_0003.mp4,0,286x300,319.0,30.0,train
YouTube-real\00004.mp4,1,892x500,450.0,30.0,val
YouTube-real/00202.mp4,1,,,,test
Celeb-real\id52_0003.mp4,1,856x478,466.0,30.0,train
YouTube-real/00257.mp4,1,,,,test
Celeb-real\id13_0005.mp4,1,666x500,309.0,30.0,train
Celeb-real\id58_0005.mp4,1,856x478,461.0,30.0,val
Celeb-synthesis\id16_id23_0001.mp4,0,950x500,316.0,30.0,train
YouTube-real\00050.mp4,1,888x500,470.0,30.0,train
Celeb-synthesis\id16_id17_0001.mp4,0,950x500,316.0,30.0,train
Celeb-synthesis\id2_id1_0007.mp4,0,638x500,470.0,30.0,train
YouTube-real\00103.mp4,1,892x500,474.0,30.0,train
Celeb-synthesis\id21_id16_0007.mp4,0,812x456,317.0,30.0,train
Celeb-real\id29_0003.mp4,1,852x480,344.0,30.0,train
Celeb-real\id13_0013.mp4,1,942x500,459.0,30.0,val
Celeb-real\id47_0004.mp4,1,656x500,314.0,30.0,train
Celeb-synthesis\id23_id4_0004.mp4,0,674x500,307.0,30.0,train
Celeb-synthesis\id0_id20_0003.mp4,0,944x500,529.0,30.0,train
Celeb-synthesis\id30_id29_0002.mp4,0,850x472,465.0,30.0,train
Celeb-real\id58_0000.mp4,1,856x478,446.0,30.0,train
Celeb-real\id16_0005.mp4,1,950x500,345.0,30.0,train
Celeb-real\id48_0009.mp4,1,844x472,338.0,30.0,train
Celeb-synthesis\id46_id42_0002.mp4,0,670x500,313.0,30.0,train
YouTube-real\00162.mp4,1,892x500,447.0,30.0,train
YouTube-real\00203.mp4,1,892x500,309.0,30.0,train
Celeb-synthesis\id52_id49_0003.mp4,0,856x478,466.0,30.0,train
Celeb-real/id19_0007.mp4,1,,,,test
Celeb-synthesis\id23_id26_0000.mp4,0,846x476,318.0,30.0,train
Celeb-synthesis\id26_id20_0001.mp4,0,848x472,320.0,30.0,train
Celeb-synthesis\id33_id32_0004.mp4,0,848x466,417.0,30.0,val
Celeb-synthesis\id27_id19_0001.mp4,0,834x458,288.0,30.0,train
Celeb-synthesis/id49_id52_0005.mp4,0,,,,test
Celeb-real\id6_0006.mp4,1,942x500,294.0,30.0,val
Celeb-synthesis\id47_id40_0003.mp4,0,540x456,295.0,30.0,val
Celeb-synthesis\id31_id33_0006.mp4,0,850x472,365.0,30.0,train
Celeb-synthesis\id34_id33_0006.mp4,0,848x466,441.0,30.0,train
Celeb-synthesis\id52_id56_0005.mp4,0,856x478,464.0,30.0,train
Celeb-real\id26_0008.mp4,1,834x458,318.0,30.0,train
YouTube-real\00023.mp4,1,892x500,463.0,30.0,train
Celeb-real\id12_0005.mp4,1,952x500,314.0,30.0,val
Celeb-real\id5_0000.mp4,1,942x500,307.0,30.0,train
Celeb-synthesis\id4_id30_0007.mp4,0,944x500,446.0,30.0,val
Celeb-synthesis\id21_id1_0009.mp4,0,662x500,319.0,30.0,train
Celeb-real\id13_0015.mp4,1,942x500,489.0,30.0,train
Celeb-synthesis\id0_id9_0005.mp4,0,944x500,459.0,30.0,val
YouTube-real/00244.mp4,1,,,,test
Celeb-synthesis\id50_id55_0005.mp4,0,856x478,489.0,29.599986548517816,train
Celeb-synthesis\id6_id17_0002.mp4,0,944x500,611.0,30.0,train
Celeb-real\id57_0000.mp4,1,856x478,639.0,29.59999094140427,train
Celeb-synthesis\id4_id1_0005.mp4,0,944x500,467.0,30.0,train
Celeb-real\id16_0013.mp4,1,590x500,311.0,30.0,train
Celeb-synthesis\id3_id2_0007.mp4,0,668x500,361.0,30.0,train
Celeb-real\id40_0001.mp4,1,440x390,320.0,30.0,train
YouTube-real/00188.mp4,1,,,,test
Celeb-synthesis\id0_id17_0001.mp4,0,944x500,303.0,30.0,val
Celeb-real\id22_0002.mp4,1,846x476,283.0,30.0,train
Celeb-synthesis\id38_id30_0005.mp4,0,856x478,459.0,30.0,train
Celeb-synthesis\id6_id28_0004.mp4,0,944x500,458.0,30.0,train
Celeb-synthesis\id56_id57_0002.mp4,0,856x478,362.0,30.0,train
Celeb-synthesis\id45_id47_0001.mp4,0,848x472,257.0,30.0,train
Celeb-real\id4_0003.mp4,1,942x500,444.0,30.0,train
Celeb-synthesis\id1_id26_0007.mp4,0,518x500,328.0,30.0,train
Celeb-synthesis\id30_id35_0000.mp4,0,850x472,504.0,30.0,train
YouTube-real\00150.mp4,1,892x500,461.0,30.0,train
Celeb-real/id28_0004.mp4,1,,,,test
Celeb-synthesis\id20_id25_0002.mp4,0,620x500,311.0,30.0,train
YouTube-real\00127.mp4,1,892x500,483.0,30.0,train
Celeb-real\id52_0009.mp4,1,856x478,327.0,30.0,train
Celeb-synthesis\id1_id6_0003.mp4,0,590x500,451.0,30.0,train
YouTube-real\00031.mp4,1,892x500,510.0,30.0,train
YouTube-real\00073.mp4,1,892x500,475.0,30.0,train
Celeb-real\id41_0008.mp4,1,844x474,329.0,30.0,train
Celeb-synthesis\id30_id28_0008.mp4,0,850x472,497.0,30.0,train
Celeb-real/id32_0006.mp4,1,,,,test
Celeb-synthesis\id41_id48_0009.mp4,0,844x474,315.0,30.0,train
Celeb-synthesis\id20_id19_0008.mp4,0,674x500,338.0,30.0,train
Celeb-synthesis\id48_id43_0001.mp4,0,850x476,310.0,30.0,train
YouTube-real\00239.mp4,1,892x500,493.0,30.0,train
Celeb-synthesis\id2_id9_0001.mp4,0,608x500,376.0,30.0,train
Celeb-synthesis\id6_id17_0009.mp4,0,944x500,530.0,30.0,val
YouTube-real\00130.mp4,1,892x500,398.0,30.0,train
Celeb-synthesis\id21_id28_0007.mp4,0,812x456,317.0,30.0,train
Celeb-synthesis\id23_id4_0001.mp4,0,846x476,309.0,30.0,train
Celeb-real/id13_0013.mp4,1,,,,test
YouTube-real/00236.mp4,1,,,,test
Celeb-synthesis\id33_id32_0002.mp4,0,848x466,452.0,30.0,val
Celeb-synthesis\id20_id26_0008.mp4,0,674x500,338.0,30.0,val
Celeb-real\id2_0008.mp4,1,888x500,516.0,30.0,val
YouTube-real\00042.mp4,1,892x500,383.0,30.0,train
Celeb-synthesis\id45_id39_0004.mp4,0,848x472,312.0,30.0,train
Celeb-synthesis\id35_id26_0001.mp4,0,848x466,508.0,30.0,train
Celeb-synthesis\id34_id26_0003.mp4,0,848x466,394.0,30.0,train
Celeb-synthesis\id32_id33_0007.mp4,0,848x466,457.0,30.0,train
Celeb-real\id35_0002.mp4,1,848x466,380.0,30.0,train
YouTube-real\00158.mp4,1,892x500,455.0,30.0,train
Celeb-real\id38_0001.mp4,1,856x478,261.0,30.0,train
Celeb-real\id37_0008.mp4,1,856x478,483.0,30.0,train
Celeb-synthesis\id27_id21_0004.mp4,0,834x458,307.0,30.0,train
Celeb-real\id16_0007.mp4,1,950x500,284.0,30.0,val
YouTube-real/00095.mp4,1,,,,test
Celeb-real\id10_0007.mp4,1,956x500,502.0,30.0,train
Celeb-synthesis\id31_id4_0007.mp4,0,850x472,455.0,30.0,train
Celeb-synthesis\id49_id55_0000.mp4,0,856x478,278.0,30.0,train
Celeb-real\id31_0007.mp4,1,850x472,455.0,30.0,train
Celeb-synthesis\id32_id20_0008.mp4,0,848x466,473.0,30.0,train
Celeb-synthesis/id8_id5_0008.mp4,0,,,,test
YouTube-real/00264.mp4,1,,,,test
Celeb-synthesis\id1_id28_0002.mp4,0,494x500,400.0,30.0,train
Celeb-synthesis\id35_id32_0001.mp4,0,848x466,508.0,30.0,train
Celeb-real\id31_0003.mp4,1,850x472,467.0,30.0,train
Celeb-synthesis\id57_id51_0006.mp4,0,856x478,453.0,29.900003300221115,train
Celeb-synthesis\id44_id45_0003.mp4,0,748x500,342.0,30.0,train
Celeb-real\id34_0007.mp4,1,848x466,470.0,30.0,train
Celeb-synthesis\id48_id45_0005.mp4,0,850x476,336.0,30.0,train
Celeb-synthesis\id16_id28_0000.mp4,0,950x500,317.0,30.0,train
Celeb-real\id43_0000.mp4,1,852x478,319.0,30.0,train
Celeb-synthesis\id26_id37_0006.mp4,0,834x458,307.0,30.0,train
Celeb-real\id24_0000.mp4,1,840x470,292.0,30.0,train
YouTube-real\00110.mp4,1,892x500,479.0,30.0,train
Celeb-real\id36_0008.mp4,1,486x480,463.0,30.0,train
Celeb-real/id35_0008.mp4,1,,,,test
Celeb-synthesis/id26_id16_0001.mp4,0,,,,test
Celeb-synthesis\id37_id16_0001.mp4,0,856x478,290.0,30.0,train
Celeb-synthesis\id20_id31_0003.mp4,0,844x452,337.0,30.0,val
Celeb-real\id19_0004.mp4,1,826x420,323.0,29.599987781222797,train
